scope,key,source,tokens,assignments,mean_u,median_u,p90_u,p_u4,p_u_ge3,rank_load_max,rank_load_mean,rank_load_cv,rank_load_max_mean,critical_rank,remote_volume_proxy
request_layer,tui_model_selection:L38,all,1255,10040,3.6828685258964144,4.0,4.0,0.7019920318725099,0.9808764940239044,2936,2510.0,0.10277301524243238,1.1697211155378486,3,3367.0
request_layer,tui_model_selection:L39,all,1255,10040,3.5617529880478087,4.0,4.0,0.595219123505976,0.9665338645418327,3228,2510.0,0.26039628510793145,1.2860557768924303,1,3215.0
request_layer,tui_model_selection:L40,all,1255,10040,3.7171314741035855,4.0,4.0,0.7243027888446215,0.9928286852589642,2700,2510.0,0.047334131361483366,1.0756972111553784,2,3410.0
request_layer,tui_model_selection:L41,all,1255,10040,3.71792828685259,4.0,4.0,0.7250996015936255,0.9928286852589642,2813,2510.0,0.11881397245874643,1.1207171314741036,2,3411.0
request_layer,tui_model_selection:L42,all,1255,10040,3.6605577689243027,4.0,4.0,0.6717131474103586,0.9888446215139443,3095,2510.0,0.17738906809065708,1.2330677290836654,1,3339.0
request_layer,tui_model_selection:L43,all,1255,10040,3.6063745019920317,4.0,4.0,0.6247011952191235,0.9816733067729083,3637,2510.0,0.2638799440635271,1.449003984063745,2,3271.0
request_layer,tui_model_selection:L44,all,1255,10040,3.700398406374502,4.0,4.0,0.7155378486055777,0.9848605577689243,2690,2510.0,0.051460009418229764,1.0717131474103585,0,3389.0
request_layer,tui_model_selection:L45,all,1255,10040,3.6366533864541832,4.0,4.0,0.6613545816733067,0.9752988047808765,2831,2510.0,0.0858873037322615,1.1278884462151395,0,3309.0
request_layer,tui_model_selection:L46,all,1255,10040,3.5362549800796814,4.0,4.0,0.5705179282868525,0.9657370517928286,3680,2510.0,0.2736892309648094,1.4661354581673307,0,3183.0
request_layer,tui_model_selection:L47,all,1255,10040,3.559362549800797,4.0,4.0,0.5784860557768924,0.9808764940239044,2960,2510.0,0.26618182552878666,1.1792828685258965,3,3212.0
request_layer,fast_gptq:L0,all,1589,12712,3.5733165512901195,4.0,4.0,0.6028949024543738,0.9704216488357458,3462,3178.0,0.09216654335756204,1.0893643801132789,0,4089.0
request_layer,fast_gptq:L1,all,1589,12712,3.60352422907489,4.0,4.0,0.6268093140339837,0.9767149150409062,3677,3178.0,0.09495770260105416,1.1570169918187538,3,4137.0
request_layer,fast_gptq:L2,all,1589,12712,3.6664568911264945,4.0,4.0,0.6790434235368156,0.9880427942101951,3884,3178.0,0.13285109553787341,1.222152297042165,0,4237.0
request_layer,fast_gptq:L3,all,1589,12712,3.658275645059786,4.0,4.0,0.6727501573316551,0.9855254877281309,4155,3178.0,0.19825099600028065,1.3074260541220895,1,4224.0
request_layer,fast_gptq:L4,all,1589,12712,3.5972309628697294,4.0,4.0,0.6135934550031467,0.9836375078665828,3608,3178.0,0.13822049293901564,1.1353052234109502,0,4127.0
request_layer,fast_gptq:L5,all,1589,12712,3.721208307111391,4.0,4.0,0.7306482064191315,0.9905601006922593,3995,3178.0,0.15469614489027764,1.2570799244808055,0,4324.0
request_layer,fast_gptq:L6,all,1589,12712,3.660163624921334,4.0,4.0,0.670862177470107,0.9893014474512272,4190,3178.0,0.2723845827156753,1.3184392699811203,2,4227.0
request_layer,fast_gptq:L7,all,1589,12712,3.6337319068596603,4.0,4.0,0.6494650723725613,0.9842668344870988,4066,3178.0,0.22359180848139254,1.2794210195091253,3,4185.0
request_layer,fast_gptq:L8,all,1589,12712,3.5846444304594085,4.0,4.0,0.6110761485210825,0.973568281938326,4170,3178.0,0.19415095981538663,1.3121460037759598,1,4107.0
request_layer,fast_gptq:L9,all,1589,12712,3.6815607300188797,4.0,4.0,0.6941472624292008,0.9874134675896791,3725,3178.0,0.10506385994827705,1.172120830711139,3,4261.0
request_layer,fast_gptq:L10,all,1589,12712,3.631843926998112,4.0,4.0,0.643801132787917,0.9880427942101951,3406,3178.0,0.0717911772727607,1.0717432347388294,1,4182.0
request_layer,fast_gptq:L11,all,1589,12712,3.616110761485211,4.0,4.0,0.6375078665827565,0.9792322215229704,4123,3178.0,0.20110912278046836,1.2973568281938326,0,4157.0
request_layer,fast_gptq:L12,all,1589,12712,3.5934550031466332,4.0,4.0,0.6224040276903713,0.9710509754562618,4011,3178.0,0.20052164793192626,1.2621145374449338,2,4121.0
request_layer,fast_gptq:L13,all,1589,12712,3.592825676526117,4.0,4.0,0.6230333543108874,0.9697923222152297,3847,3178.0,0.1568439577731845,1.210509754562618,1,4120.0
request_layer,fast_gptq:L14,all,1589,12712,3.7388294524858403,4.0,4.0,0.7457520453115167,0.9930774071743235,4135,3178.0,0.18619707847120498,1.301132787916929,0,4352.0
request_layer,fast_gptq:L15,all,1589,12712,3.6274386406545,4.0,4.0,0.645689112649465,0.9817495280050346,4362,3178.0,0.25450135046349753,1.3725613593455004,1,4175.0
request_layer,fast_gptq:L16,all,1589,12712,3.713027061044682,4.0,4.0,0.7218376337319069,0.9911894273127754,3445,3178.0,0.07931200935668332,1.0840151038388923,2,4311.0
request_layer,fast_gptq:L17,all,1589,12712,3.655758338577722,4.0,4.0,0.6733794839521712,0.9823788546255506,3583,3178.0,0.10589834644194235,1.1274386406544996,0,4220.0
request_layer,fast_gptq:L18,all,1589,12712,3.7048458149779737,4.0,4.0,0.7111390811831341,0.9937067337948395,3810,3178.0,0.1703835724131542,1.198867212083071,2,4298.0
request_layer,fast_gptq:L19,all,1589,12712,3.6456891126494653,4.0,4.0,0.658904971680302,0.986784140969163,3921,3178.0,0.1695484930061142,1.2337948395217118,3,4204.0
request_layer,fast_gptq:L20,all,1589,12712,3.6790434235368155,4.0,4.0,0.6878539962240403,0.9911894273127754,3794,3178.0,0.1607341338445717,1.1938325991189427,1,4257.0
request_layer,fast_gptq:L21,all,1589,12712,3.6664568911264945,4.0,4.0,0.6865953429830082,0.9798615481434865,3452,3178.0,0.05366600975711309,1.0862177470106986,3,4237.0
request_layer,fast_gptq:L22,all,1589,12712,3.696035242290749,4.0,4.0,0.7035871617369415,0.9924480805538074,3808,3178.0,0.13520072215459256,1.198237885462555,1,4284.0
request_layer,fast_gptq:L23,all,1589,12712,3.6387665198237884,4.0,4.0,0.6532410320956576,0.9855254877281309,3836,3178.0,0.12298646778660455,1.2070484581497798,0,4193.0
request_layer,fast_gptq:L24,all,1589,12712,3.6135934550031465,4.0,4.0,0.6356198867212083,0.9779735682819384,3411,3178.0,0.08234023982460367,1.0733165512901195,3,4153.0
request_layer,fast_gptq:L25,all,1589,12712,3.5569540591567024,4.0,4.0,0.5871617369414727,0.9704216488357458,3705,3178.0,0.19683554556470126,1.1658275645059786,3,4063.0
request_layer,fast_gptq:L26,all,1589,12712,3.6865953429830083,4.0,4.0,0.6941472624292008,0.9924480805538074,3837,3178.0,0.1846755992298994,1.2073631214600378,0,4269.0
request_layer,fast_gptq:L27,all,1589,12712,3.6299559471365637,4.0,4.0,0.645059786028949,0.9848961611076148,4183,3178.0,0.21615686106589516,1.316236626809314,1,4179.0
request_layer,fast_gptq:L28,all,1589,12712,3.633102580239144,4.0,4.0,0.6500943989930774,0.9830081812460667,3884,3178.0,0.16068238110932542,1.222152297042165,2,4184.0
request_layer,fast_gptq:L29,all,1589,12712,3.550660792951542,4.0,4.0,0.5827564505978603,0.9679043423536816,4539,3178.0,0.2528130246673016,1.4282567652611706,3,4053.0
request_layer,fast_gptq:L30,all,1589,12712,3.658904971680302,4.0,4.0,0.6645689112649465,0.9943360604153556,3811,3178.0,0.1786299851593849,1.1991818753933292,2,4225.0
request_layer,fast_gptq:L31,all,1589,12712,3.680302076777848,4.0,4.0,0.6979232221522971,0.9823788546255506,3729,3178.0,0.13885015510336957,1.1733794839521712,3,4259.0
request_layer,fast_gptq:L32,all,1589,12712,3.679672750157332,4.0,4.0,0.6922592825676526,0.9874134675896791,3678,3178.0,0.12182611774575951,1.157331655129012,1,4258.0
request_layer,fast_gptq:L33,all,1589,12712,3.66079295154185,4.0,4.0,0.6834487098804279,0.9773442416614223,3611,3178.0,0.08562514251265127,1.1362492133417244,3,4228.0
request_layer,fast_gptq:L34,all,1589,12712,3.7149150409062304,4.0,4.0,0.7319068596601637,0.9836375078665828,3717,3178.0,0.12172041564712881,1.169603524229075,1,4314.0
request_layer,fast_gptq:L35,all,1589,12712,3.592196349905601,4.0,4.0,0.6079295154185022,0.9842668344870988,3774,3178.0,0.14074369640212628,1.1875393329137822,0,4119.0
request_layer,fast_gptq:L36,all,1589,12712,3.602894902454374,4.0,4.0,0.6242920075519195,0.9786028949024543,3814,3178.0,0.14014144414999294,1.2001258653241031,3,4136.0
request_layer,fast_gptq:L37,all,1589,12712,3.592196349905601,4.0,4.0,0.6047828823159219,0.9874134675896791,3745,3178.0,0.13065671690536831,1.1784140969162995,0,4119.0
request_layer,fast_gptq:L38,all,1589,12712,3.6242920075519196,4.0,4.0,0.6375078665827565,0.986784140969163,3514,3178.0,0.15226079305850082,1.105726872246696,2,4170.0
request_layer,fast_gptq:L39,all,1589,12712,3.6142227816236625,4.0,4.0,0.6337319068596602,0.9804908747640025,3992,3178.0,0.1814405783142438,1.2561359345500314,1,4154.0
request_layer,fast_gptq:L40,all,1589,12712,3.7558212712397734,4.0,4.0,0.7665198237885462,0.9893014474512272,3463,3178.0,0.05194995003756888,1.0896790434235368,3,4379.0
request_layer,fast_gptq:L41,all,1589,12712,3.6117054751415987,4.0,4.0,0.6362492133417244,0.9754562617998741,3471,3178.0,0.06471324664779717,1.092196349905601,0,4150.0
request_layer,fast_gptq:L42,all,1589,12712,3.6494650723725615,4.0,4.0,0.6639395846444305,0.9855254877281309,3862,3178.0,0.16341162817848565,1.2152297042164883,1,4210.0
request_layer,fast_gptq:L43,all,1589,12712,3.7224669603524227,4.0,4.0,0.7306482064191315,0.9918187539332913,3421,3178.0,0.08295332964184209,1.0764631843926997,1,4326.0
request_layer,fast_gptq:L44,all,1589,12712,3.616740088105727,4.0,4.0,0.6343612334801763,0.9823788546255506,3713,3178.0,0.115030637902015,1.1683448709880428,2,4158.0
request_layer,fast_gptq:L45,all,1589,12712,3.6513530522341093,4.0,4.0,0.6714915040906231,0.9798615481434865,3893,3178.0,0.13189179369328996,1.224984266834487,0,4213.0
request_layer,fast_gptq:L46,all,1589,12712,3.68470736312146,4.0,4.0,0.6954059156702328,0.9893014474512272,3597,3178.0,0.09623708690968014,1.131843926998112,3,4266.0
request_layer,fast_gptq:L47,all,1589,12712,3.680302076777848,4.0,4.0,0.6947765890497168,0.9855254877281309,3643,3178.0,0.17855763552799805,1.1463184392699812,1,4259.0
request_layer,retina:L0,all,1957,15656,3.6060296371997955,4.0,4.0,0.6320899335717935,0.9739397036280021,4277,3914.0,0.09275191374876453,1.0927439959121104,1,5100.0
request_layer,retina:L1,all,1957,15656,3.4583546244251404,4.0,4.0,0.5058763413387839,0.9524782830863566,5264,3914.0,0.2878884660577089,1.3449156872764436,1,4811.0
request_layer,retina:L2,all,1957,15656,3.6678589678078692,4.0,4.0,0.6806336228921819,0.9872253449156873,4032,3914.0,0.04502336525003041,1.030148185998978,3,5221.0
request_layer,retina:L3,all,1957,15656,3.6300459887583036,4.0,4.0,0.6428206438426163,0.9872253449156873,4588,3914.0,0.14114785715598743,1.1722023505365355,1,5147.0
request_layer,retina:L4,all,1957,15656,3.6525293817066937,4.0,4.0,0.6801226366888095,0.9724067450178845,4884,3914.0,0.15416431314342818,1.2478283086356667,3,5191.0
request_layer,retina:L5,all,1957,15656,3.6499744506898315,4.0,4.0,0.6642820643842616,0.9856923863055698,5055,3914.0,0.1922674289236429,1.2915176290240165,3,5186.0
request_layer,retina:L6,all,1957,15656,3.6944302503832396,4.0,4.0,0.7061829330608074,0.9882473173224323,4705,3914.0,0.14905400547692474,1.2020950434338273,0,5273.0
request_layer,retina:L7,all,1957,15656,3.5222278998467043,4.0,4.0,0.5498211548288197,0.9724067450178845,5185,3914.0,0.30694893812743024,1.3247317322432295,3,4936.0
request_layer,retina:L8,all,1957,15656,3.5932549821154827,4.0,4.0,0.6208482370975984,0.972917731221257,4548,3914.0,0.12493024867752091,1.1619826264690853,2,5075.0
request_layer,retina:L9,all,1957,15656,3.7445068983137455,4.0,4.0,0.7496167603474706,0.9948901379662749,4475,3914.0,0.13532538898017663,1.1433316300459888,0,5371.0
request_layer,retina:L10,all,1957,15656,3.7516607051609605,4.0,4.0,0.7593254982115483,0.9923352069494124,4066,3914.0,0.026679156836395733,1.0388349514563107,1,5385.0
request_layer,retina:L11,all,1957,15656,3.6678589678078692,4.0,4.0,0.6852324987225344,0.9826264690853347,4276,3914.0,0.10253887073851295,1.092488502810424,3,5221.0
request_layer,retina:L12,all,1957,15656,3.6612161471640268,4.0,4.0,0.6791006642820644,0.9821154828819622,4680,3914.0,0.1305513499923727,1.195707715891671,3,5208.0
request_layer,retina:L13,all,1957,15656,3.6208482370975985,4.0,4.0,0.6397547266223812,0.9810935104752172,4660,3914.0,0.1970174053586268,1.1905978538579458,0,5129.0
request_layer,retina:L14,all,1957,15656,3.6831885539090443,4.0,4.0,0.6939192641798672,0.9892692897291773,4174,3914.0,0.0563653337128711,1.066428206438426,1,5251.0
request_layer,retina:L15,all,1957,15656,3.583546244251405,4.0,4.0,0.6029637199795606,0.9805825242718447,4961,3914.0,0.18131254769169275,1.2675012774655083,1,5056.0
request_layer,retina:L16,all,1957,15656,3.5728155339805827,4.0,4.0,0.5907000510986203,0.9821154828819622,5326,3914.0,0.24551178851150032,1.3607562595809912,2,5035.0
request_layer,retina:L17,all,1957,15656,3.5958099131323453,4.0,4.0,0.6142054164537557,0.9816044966785897,4398,3914.0,0.08514995193960093,1.1236586612161472,1,5080.0
request_layer,retina:L18,all,1957,15656,3.7256004087889627,4.0,4.0,0.7358201328564129,0.9897802759325498,4325,3914.0,0.0838060214266948,1.1050076647930507,0,5334.0
request_layer,retina:L19,all,1957,15656,3.6688809402146143,4.0,4.0,0.6785896780786919,0.9902912621359223,5066,3914.0,0.2140047951598544,1.2943280531425652,2,5223.0
request_layer,retina:L20,all,1957,15656,3.6816555952989267,4.0,4.0,0.6908533469596321,0.9908022483392949,4356,3914.0,0.08242810927902038,1.1129279509453245,0,5248.0
request_layer,retina:L21,all,1957,15656,3.628513030148186,4.0,4.0,0.6637710781808891,0.9647419519672968,4854,3914.0,0.14679885266035095,1.2401635155850792,0,5144.0
request_layer,retina:L22,all,1957,15656,3.656617271333674,4.0,4.0,0.6714358712314767,0.9851814001021972,4313,3914.0,0.10430331817279954,1.1019417475728155,3,5199.0
request_layer,retina:L23,all,1957,15656,3.7046499744506898,4.0,4.0,0.7164026571282576,0.9882473173224323,4176,3914.0,0.058450713185531786,1.0669391926417986,3,5293.0
request_layer,retina:L24,all,1957,15656,3.6903423607562598,4.0,4.0,0.7036280020439448,0.9867143587123147,5137,3914.0,0.18669458037308798,1.3124680633622892,3,5265.0
request_layer,retina:L25,all,1957,15656,3.6893203883495147,4.0,4.0,0.7005620848237097,0.9887583035258048,4630,3914.0,0.13853134249696236,1.1829330608073583,2,5263.0
request_layer,retina:L26,all,1957,15656,3.6622381195707714,4.0,4.0,0.6714358712314767,0.9908022483392949,4424,3914.0,0.07896121675162579,1.1303014818599897,1,5210.0
request_layer,retina:L27,all,1957,15656,3.6142054164537556,4.0,4.0,0.6346448645886561,0.9795605518650996,4482,3914.0,0.1342417504289171,1.1451200817577925,3,5116.0
request_layer,retina:L28,all,1957,15656,3.478794072560041,4.0,4.0,0.5344915687276444,0.9443025038323966,4570,3914.0,0.17621311251136687,1.167603474706183,0,4851.0
request_layer,retina:L29,all,1957,15656,3.630556974961676,4.0,4.0,0.6535513541134389,0.977005620848237,4422,3914.0,0.1004013124230974,1.1297904956566174,1,5148.0
request_layer,retina:L30,all,1957,15656,3.71691364333163,4.0,4.0,0.7245784363822176,0.9923352069494124,4520,3914.0,0.15081323019509085,1.1548288196218701,0,5317.0
request_layer,retina:L31,all,1957,15656,3.6934082779764945,4.0,4.0,0.7015840572304548,0.9918242207460398,4601,3914.0,0.11341059343823492,1.1755237608584568,0,5271.0
request_layer,retina:L32,all,1957,15656,3.516096065406234,4.0,4.0,0.5702606029637199,0.945835462442514,4932,3914.0,0.1857727395694392,1.260091977516607,0,4924.0
request_layer,retina:L33,all,1957,15656,3.7123147675012773,4.0,4.0,0.7210015329586101,0.9913132345426674,4754,3914.0,0.139443889100228,1.2146142054164537,2,5308.0
request_layer,retina:L34,all,1957,15656,3.6489524782830864,4.0,4.0,0.6673479816044967,0.9816044966785897,4545,3914.0,0.11387800742006855,1.1612161471640265,1,5184.0
request_layer,retina:L35,all,1957,15656,3.630556974961676,4.0,4.0,0.6453755748594788,0.9851814001021972,4041,3914.0,0.05068882690583391,1.0324476239141542,0,5148.0
request_layer,retina:L36,all,1957,15656,3.614716402657128,4.0,4.0,0.6356668369954012,0.9790495656617272,4661,3914.0,0.16167213043586537,1.190853346959632,3,5117.0
request_layer,retina:L37,all,1957,15656,3.6525293817066937,4.0,4.0,0.6632600919775166,0.9892692897291773,4017,3914.0,0.03378745337139945,1.0263157894736843,0,5191.0
request_layer,retina:L38,all,1957,15656,3.694941236586612,4.0,4.0,0.7020950434338273,0.9928461931527849,4201,3914.0,0.09279536184312714,1.073326520183955,3,5274.0
request_layer,retina:L39,all,1957,15656,3.617271333673991,4.0,4.0,0.6361778231987736,0.9810935104752172,4731,3914.0,0.12184436285962988,1.2087378640776698,1,5122.0
request_layer,retina:L40,all,1957,15656,3.6530403679100663,4.0,4.0,0.6688809402146142,0.9841594276954522,4584,3914.0,0.10056047499656587,1.1711803781297905,2,5192.0
request_layer,retina:L41,all,1957,15656,3.6678589678078692,4.0,4.0,0.6816555952989269,0.9862033725089423,4487,3914.0,0.0864746965795406,1.1463975472662238,2,5221.0
request_layer,retina:L42,all,1957,15656,3.6540623403168113,4.0,4.0,0.6688809402146142,0.9851814001021972,4376,3914.0,0.09195746530998683,1.1180378129790496,2,5194.0
request_layer,retina:L43,all,1957,15656,3.579458354624425,4.0,4.0,0.5978538579458355,0.9816044966785897,4477,3914.0,0.1540191165147727,1.1438426162493613,3,5048.0
request_layer,retina:L44,all,1957,15656,3.575370464997445,4.0,4.0,0.6060296371997956,0.9693408277976495,5061,3914.0,0.2351581186848744,1.2930505876341338,1,5040.0
request_layer,retina:L45,all,1957,15656,3.6642820643842615,4.0,4.0,0.6806336228921819,0.9836484414920798,4298,3914.0,0.09865987780308023,1.0981093510475217,0,5214.0
request_layer,retina:L46,all,1957,15656,3.6673479816044967,4.0,4.0,0.683699540112417,0.9836484414920798,4484,3914.0,0.1275185753212838,1.145631067961165,1,5220.0
request_layer,retina:L47,all,1957,15656,3.650485436893204,4.0,4.0,0.6663260091977516,0.9841594276954522,4531,3914.0,0.1532449668539146,1.157639243740419,1,5187.0
request_layer,method:L0,all,2363,18904,3.590351248413034,4.0,4.0,0.6123571730850613,0.9779940753279729,5321,4726.0,0.12821766432925608,1.1258992805755397,1,6121.0
request_layer,method:L1,all,2363,18904,3.5785019043588657,4.0,4.0,0.6034701650444351,0.9750317393144308,5555,4726.0,0.17468359332000052,1.1754126110876004,3,6093.0
request_layer,method:L2,all,2363,18904,3.670334320778671,4.0,4.0,0.6804909013965298,0.9898434193821414,5783,4726.0,0.13360328784520156,1.2236563690224291,0,6310.0
request_layer,method:L3,all,2363,18904,3.6707575116377487,4.0,4.0,0.682606855691917,0.9881506559458316,6160,4726.0,0.20697732352920858,1.3034278459585273,1,6311.0
request_layer,method:L4,all,2363,18904,3.5848497672450277,4.0,4.0,0.6030469741853576,0.9818027930596699,6107,4726.0,0.22813848888420407,1.292213288192975,1,6108.0
request_layer,method:L5,all,2363,18904,3.702496826068557,4.0,4.0,0.7147693609818028,0.9877274650867541,5971,4726.0,0.1651926887124668,1.2634363097757089,0,6386.0
request_layer,method:L6,all,2363,18904,3.5632670334320777,4.0,4.0,0.5827338129496403,0.9805332204824376,6418,4726.0,0.31429532812972355,1.3580194667795176,2,6057.0
request_layer,method:L7,all,2363,18904,3.67710537452391,4.0,4.0,0.6885315277190013,0.988573846804909,6387,4726.0,0.24461671726213843,1.351460008463817,3,6326.0
